latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
18.6457,78.65247,337.84,1.01,1.01,2026-03-04,0945,A,86,6.1NRT,310.69,27.05,D
18.64431,78.64322,324.48,1.01,1.01,2026-03-04,0945,A,60,6.1NRT,311.29,8.7,D
19.4158,84.3175,321.53,1.74,1.29,2026-03-04,0945,A,65,6.1NRT,308.3,17.92,D
18.87106,80.13323,323.92,1.02,1.01,2026-03-04,0945,A,55,6.1NRT,310.73,8.22,D
18.70092,78.84156,320.6,1.01,1,2026-03-04,0945,A,62,6.1NRT,309.1,8.18,D
18.60019,78.05497,320.68,1.04,1.02,2026-03-04,0945,A,50,6.1NRT,309.98,8.23,D
18.59874,78.04542,335.96,1.04,1.02,2026-03-04,0945,A,73,6.1NRT,311.31,27.69,D
18.70958,78.57814,320.68,1.01,1.01,2026-03-04,0945,A,55,6.1NRT,308.48,6.42,D
17.93093,73.83583,321.53,1.88,1.34,2026-03-04,0945,A,50,6.1NRT,307.84,20.19,D
17.9282,73.82069,326.33,1.89,1.34,2026-03-04,0945,A,69,6.1NRT,305.78,33.91,D
19.25933,82.01121,320.22,1.22,1.1,2026-03-04,0945,A,60,6.1NRT,308.36,7.67,D
18.72759,78.22083,323.78,1.03,1.01,2026-03-04,0945,A,67,6.1NRT,309.81,10.32,D
18.72616,78.21141,320.74,1.03,1.01,2026-03-04,0945,A,52,6.1NRT,309.07,6.96,D
19.38981,82.61599,331.7,1.32,1.14,2026-03-04,0945,A,81,6.1NRT,306.81,30.52,D
19.38826,82.60382,332.86,1.32,1.14,2026-03-04,0945,A,82,6.1NRT,305.36,32.61,D
19.18595,80.93537,327.16,1.08,1.04,2026-03-04,0945,A,75,6.1NRT,306.42,19.8,D
19.18458,80.92547,319.51,1.08,1.04,2026-03-04,0945,A,57,6.1NRT,307.14,10.71,D
18.90828,78.99229,330.35,1,1,2026-03-04,0945,A,79,6.1NRT,309.06,17.45,D
19.57601,83.84671,336.39,1.61,1.25,2026-03-04,0945,A,85,6.1NRT,308.44,53.94,D
19.58143,83.71252,321.35,1.58,1.24,2026-03-04,0945,A,55,6.1NRT,308.26,15.44,D
19.68721,84.68783,322.4,1.87,1.34,2026-03-04,0945,A,69,6.1NRT,309.18,19.22,D
19.58506,83.70506,319.45,1.58,1.24,2026-03-04,0945,A,60,6.1NRT,308.31,12.4,D
19.45935,82.67466,316.25,1.34,1.15,2026-03-04,0945,A,11,6.1NRT,305.39,7.41,D
18.04406,73.50459,325.07,1.98,1.37,2026-03-04,0945,A,57,6.1NRT,311.76,21.27,D
19.12229,80.07431,322.04,1.02,1.01,2026-03-04,0945,A,53,6.1NRT,309.84,7.99,D
19.14257,80.09023,320.07,1.02,1.01,2026-03-04,0945,A,51,6.1NRT,308.86,6.99,D
19.49473,82.63214,318.48,1.33,1.14,2026-03-04,0945,A,44,6.1NRT,307.4,9.53,D
19.42429,81.94032,321.47,1.21,1.09,2026-03-04,0945,A,16,6.1NRT,309.35,7.35,D
19.43384,81.93887,324.76,1.21,1.09,2026-03-04,0945,A,72,6.1NRT,309.66,11.45,D
19.64974,83.48602,319.05,1.53,1.22,2026-03-04,0945,A,49,6.1NRT,308.57,11.12,D
19.82883,84.92983,315.33,1.96,1.37,2026-03-04,0945,A,41,6.1NRT,305.07,12.15,D
19.66037,83.48439,319.62,1.53,1.22,2026-03-04,0945,A,50,6.1NRT,308.14,12.43,D
19.08451,79.05421,320.39,1,1,2026-03-04,0945,A,56,6.1NRT,309.24,6.99,D
18.63403,75.92572,324.32,1.31,1.13,2026-03-04,0945,A,56,6.1NRT,312.57,10.57,D
19.14085,79.04761,325.79,1,1,2026-03-04,0945,A,70,6.1NRT,309.89,12.72,D
19.63754,82.54918,319.72,1.32,1.14,2026-03-04,0945,A,61,6.1NRT,304.59,11.19,D
19.63591,82.53622,320.43,1.32,1.14,2026-03-04,0945,A,63,6.1NRT,306.82,11.86,D
19.80122,83.79519,318.84,1.61,1.25,2026-03-04,0945,A,59,6.1NRT,307.68,15.05,D
19.11588,78.57986,319.97,1.01,1,2026-03-04,0945,A,40,6.1NRT,309.44,5.5,D
19.1145,78.57062,319.92,1.01,1,2026-03-04,0945,A,39,6.1NRT,309.53,6.09,D
19.18204,78.843,324.12,1,1,2026-03-04,0945,A,65,6.1NRT,309.33,10.35,D
19.18068,78.8338,322.23,1,1,2026-03-04,0945,A,59,6.1NRT,309.36,8.36,D
19.20159,78.77745,345.78,1,1,2026-03-04,0945,A,91,6.1NRT,311.86,40.58,D
19.20021,78.76823,332.23,1,1,2026-03-04,0945,A,63,6.1NRT,310.73,18.92,D
19.20895,78.76677,324.89,1,1,2026-03-04,0945,A,44,6.1NRT,311.28,9.74,D
19.20757,78.75755,322.78,1,1,2026-03-04,0945,A,34,6.1NRT,309.76,7.49,D
19.18266,78.59133,325.03,1.01,1,2026-03-04,0945,A,66,6.1NRT,309.91,11.38,D
19.90653,83.73132,319.09,1.6,1.25,2026-03-04,0945,A,48,6.1NRT,308.43,15.01,D
19.76262,82.57624,321.05,1.33,1.14,2026-03-04,0945,A,50,6.1NRT,308.17,10.92,D
19.64762,81.6207,318.91,1.17,1.08,2026-03-04,0945,A,57,6.1NRT,307.37,7.97,D
19.7558,82.36667,321.26,1.29,1.13,2026-03-04,0945,A,66,6.1NRT,308.07,10.51,D
19.66138,81.65176,318.64,1.18,1.08,2026-03-04,0945,A,49,6.1NRT,307.18,7.36,D
19.26133,78.75797,327.92,1,1,2026-03-04,0945,A,57,6.1NRT,310.56,12.3,D
19.25996,78.74874,348.26,1,1,2026-03-04,0945,A,93,6.1NRT,312.53,45.17,D
19.60298,81.08242,317.47,1.1,1.05,2026-03-04,0945,A,38,6.1NRT,306.78,6.31,D
19.27006,78.7565,324.81,1,1,2026-03-04,0945,A,43,6.1NRT,310.46,8.86,D
19.26869,78.74728,325.7,1,1,2026-03-04,0945,A,51,6.1NRT,311.2,9.67,D
19.26045,78.69189,327.41,1.01,1,2026-03-04,0945,A,71,6.1NRT,310.41,13.57,D
19.61208,81.0848,321.53,1.11,1.05,2026-03-04,0945,A,64,6.1NRT,307.8,11.61,D
19.27303,78.6927,320.51,1.01,1,2026-03-04,0945,A,37,6.1NRT,309.64,6.01,D
18.37798,73.30114,326.29,2.02,1.38,2026-03-04,0945,A,63,6.1NRT,313.28,20.03,D
19.2641,78.51407,322.59,1.01,1.01,2026-03-04,0945,A,32,6.1NRT,309.64,7.14,D
19.37008,79.16669,322.1,1,1,2026-03-04,0945,A,46,6.1NRT,310.04,5.82,D
19.27285,78.51255,322,1.01,1.01,2026-03-04,0945,A,24,6.1NRT,309.44,6.23,D
19.27145,78.50327,325.98,1.01,1.01,2026-03-04,0945,A,48,6.1NRT,309.87,9.99,D
19.27741,78.48322,324.93,1.01,1.01,2026-03-04,0945,A,51,6.1NRT,311.11,9.02,D
19.29593,78.54666,321.9,1.01,1,2026-03-04,0945,A,49,6.1NRT,310.33,6.87,D
19.31024,78.5822,328.66,1.01,1,2026-03-04,0945,A,73,6.1NRT,311.78,13.49,D
19.83829,82.28799,322.69,1.28,1.12,2026-03-04,0945,A,69,6.1NRT,310.81,9.5,D
19.83052,82.2286,322.85,1.27,1.12,2026-03-04,0945,A,54,6.1NRT,309.97,9.24,D
19.3328,78.67316,328.82,1.01,1,2026-03-04,0945,A,73,6.1NRT,310.13,14.13,D
19.33142,78.66392,341.15,1.01,1,2026-03-04,0945,A,87,6.1NRT,311.82,32.24,D
19.65637,80.73433,325.57,1.07,1.03,2026-03-04,0945,A,72,6.1NRT,308.41,16.97,D
19.85921,82.20687,327.12,1.27,1.12,2026-03-04,0945,A,75,6.1NRT,309.97,14.98,D
19.30604,78.24336,322.37,1.02,1.01,2026-03-04,0945,A,46,6.1NRT,311.93,7.81,D
19.79894,81.66318,322.67,1.18,1.08,2026-03-04,0945,A,67,6.1NRT,306.44,13.13,D
19.68892,80.77024,323.5,1.08,1.04,2026-03-04,0945,A,66,6.1NRT,309.92,11.05,D
19.05187,76.45717,322.15,1.2,1.09,2026-03-04,0945,A,46,6.1NRT,310.85,7.31,D
20.24945,85.09297,323.34,2.04,1.39,2026-03-04,0945,A,70,6.1NRT,303.49,34.75,D
20.26029,84.86845,316.12,1.96,1.37,2026-03-04,0945,A,40,6.1NRT,305.76,12.89,D
19.50587,79.10088,324.54,1,1,2026-03-04,0945,A,64,6.1NRT,312,8.39,D
20.28929,85.06556,316.86,2.04,1.39,2026-03-04,0945,A,46,6.1NRT,305.23,16.71,D
19.97272,81.65833,318.89,1.19,1.08,2026-03-04,0945,A,54,6.1NRT,308.63,7.59,D
19.21643,76.44877,322.55,1.2,1.09,2026-03-04,0945,A,49,6.1NRT,311.85,7.41,D
20.10443,82.45304,320.37,1.32,1.14,2026-03-04,0945,A,62,6.1NRT,308.07,8.89,D
20.10287,82.44079,322.44,1.32,1.14,2026-03-04,0945,A,67,6.1NRT,308.21,12.03,D
20.05401,82.05959,321.12,1.25,1.11,2026-03-04,0945,A,63,6.1NRT,310.07,8.74,D
20.37613,84.50073,318.29,1.85,1.33,2026-03-04,0945,A,49,6.1NRT,306.88,17.02,D
20.12484,82.37536,321.62,1.31,1.13,2026-03-04,0945,A,26,6.1NRT,306.66,11.74,D
20.13314,82.36154,327.17,1.31,1.13,2026-03-04,0945,A,35,6.1NRT,307.65,18.51,D
20.13006,82.33785,324.99,1.3,1.13,2026-03-04,0945,A,21,6.1NRT,307.82,13.64,D
19.93085,80.85233,317.88,1.09,1.04,2026-03-04,0945,A,47,6.1NRT,305.41,9.72,D
20.14032,82.24338,319.74,1.29,1.13,2026-03-04,0945,A,58,6.1NRT,306.79,10.97,D
19.92231,80.58401,321.57,1.07,1.03,2026-03-04,0945,A,62,6.1NRT,309.59,9.08,D
20.16236,82.33849,324.64,1.3,1.13,2026-03-04,0945,A,49,6.1NRT,308.28,14.26,D
20.19507,82.35774,320.46,1.31,1.13,2026-03-04,0945,A,44,6.1NRT,307.35,10.58,D
20.19358,82.34606,323.72,1.31,1.13,2026-03-04,0945,A,69,6.1NRT,309,14.96,D
20.18737,82.29768,321.8,1.3,1.13,2026-03-04,0945,A,58,6.1NRT,308.63,12.29,D
20.23091,82.40049,318.52,1.32,1.14,2026-03-04,0945,A,52,6.1NRT,306.15,9.89,D
19.66968,78.39191,323.94,1.01,1.01,2026-03-04,0945,A,52,6.1NRT,313.73,7.83,D
20.2332,82.34033,321.13,1.31,1.13,2026-03-04,0945,A,42,6.1NRT,308.89,11.02,D
20.25421,82.34399,319.9,1.31,1.13,2026-03-04,0945,A,60,6.1NRT,307.89,10.35,D
20.27464,82.42586,318.25,1.32,1.14,2026-03-04,0945,A,33,6.1NRT,306.34,7.95,D
20.29304,82.41093,319.49,1.32,1.14,2026-03-04,0945,A,34,6.1NRT,308.43,9.46,D
20.48908,83.72327,321.17,1.63,1.26,2026-03-04,0945,A,66,6.1NRT,309.95,15.85,D
19.77702,78.4346,327.38,1.01,1,2026-03-04,0945,A,68,6.1NRT,316.55,9.03,D
20.6343,84.66293,318.04,1.92,1.35,2026-03-04,0945,A,0,6.1NRT,306.94,15.93,D
20.41627,82.73435,323.81,1.39,1.17,2026-03-04,0945,A,70,6.1NRT,309.89,14.09,D
20.43506,82.71867,321.75,1.39,1.17,2026-03-04,0945,A,50,6.1NRT,310.92,11.23,D
20.41952,82.43654,319.31,1.33,1.14,2026-03-04,0945,A,53,6.1NRT,307.9,7.99,D
20.4179,82.42407,320.5,1.33,1.14,2026-03-04,0945,A,58,6.1NRT,308.9,10.11,D
20.1838,80.54499,319.51,1.07,1.03,2026-03-04,0945,A,52,6.1NRT,308.01,6.82,D
20.81742,85.38759,319.07,2.19,1.44,2026-03-04,0945,A,45,6.1NRT,307.31,22.09,D
20.66448,84.03514,321.49,1.73,1.29,2026-03-04,0945,A,65,6.1NRT,308.72,18.36,D
20.25639,80.60452,320.04,1.07,1.03,2026-03-04,0945,A,54,6.1NRT,309.55,6.51,D
20.6352,83.33278,322.02,1.54,1.22,2026-03-04,0945,A,66,6.1NRT,309.34,13.69,D
20.62629,83.26173,320.77,1.52,1.22,2026-03-04,0945,A,55,6.1NRT,308.69,11.56,D
19.60126,76.11359,325.97,1.23,1.1,2026-03-04,0945,A,60,6.1NRT,313.25,12.41,D
19.59944,76.10228,322.23,1.23,1.1,2026-03-04,0945,A,20,6.1NRT,311.06,6.81,D
19.60449,76.10644,327.1,1.23,1.1,2026-03-04,0945,A,67,6.1NRT,312.47,14.52,D
19.20054,73.47096,326.23,1.89,1.34,2026-03-04,0945,A,52,6.1NRT,314.58,19.44,D
20.78497,84.07824,323.32,1.75,1.3,2026-03-04,0945,A,69,6.1NRT,309.23,21.36,D
20.78305,84.0621,324.33,1.74,1.29,2026-03-04,0945,A,71,6.1NRT,309.85,23.73,D
19.34967,74.11642,323.15,1.68,1.27,2026-03-04,0945,A,58,6.1NRT,310.03,17.2,D
19.25,73.47857,335.52,1.88,1.34,2026-03-04,0945,A,82,6.1NRT,313.41,50.44,D
19.34979,74.11137,322.77,1.68,1.27,2026-03-04,0945,A,43,6.1NRT,310.51,15.77,D
19.24852,73.49157,324.37,1.87,1.34,2026-03-04,0945,A,53,6.1NRT,311.56,13.74,D
19.24535,73.47434,326.24,1.88,1.34,2026-03-04,0945,A,65,6.1NRT,312.76,20.43,D
19.87473,77.08019,335.07,1.1,1.04,2026-03-04,0945,A,80,6.1NRT,317.7,18.87,D
20.96381,85.17316,322.44,2.12,1.42,2026-03-04,0945,A,49,6.1NRT,310.27,23.93,D
20.65583,82.37273,319.07,1.33,1.14,2026-03-04,0945,A,52,6.1NRT,308.99,8.71,D
20.83409,83.72943,322.49,1.65,1.26,2026-03-04,0945,A,67,6.1NRT,307.49,18.42,D
20.60288,81.88346,320.32,1.24,1.11,2026-03-04,0945,A,58,6.1NRT,310.17,7.39,D
20.60056,81.79061,324.45,1.23,1.1,2026-03-04,0945,A,69,6.1NRT,310.08,13.04,D
21.02132,85.12601,318.17,2.11,1.41,2026-03-04,0945,A,54,6.1NRT,306.38,17.18,D
21.01909,85.10648,324.75,2.1,1.41,2026-03-04,0945,A,72,6.1NRT,307.42,36.65,D
20.9873,84.72547,317.63,1.96,1.37,2026-03-04,0945,A,50,6.1NRT,305.05,19,D
21.02503,85.1184,324.72,2.11,1.41,2026-03-04,0945,A,72,6.1NRT,306.46,37.65,D
21.02296,85.09902,317.83,2.1,1.41,2026-03-04,0945,A,55,6.1NRT,306.99,16.84,D
19.41577,73.76699,320.07,1.78,1.31,2026-03-04,0945,A,39,6.1NRT,305.42,19.02,D
21.11035,85.20806,317.52,2.15,1.42,2026-03-04,0945,A,53,6.1NRT,305.71,16.81,D
20.88646,83.30805,320.46,1.54,1.22,2026-03-04,0945,A,62,6.1NRT,308.55,11.97,D
20.76317,82.08626,320.33,1.28,1.12,2026-03-04,0945,A,54,6.1NRT,310.18,9.83,D
20.81428,82.41435,326.45,1.34,1.15,2026-03-04,0945,A,74,6.1NRT,311.03,20.59,D
20.96118,83.17643,319.63,1.51,1.21,2026-03-04,0945,A,59,6.1NRT,308.92,11.59,D
19.43175,73.07657,323.93,2,1.38,2026-03-04,0945,A,56,6.1NRT,311.15,21.07,D
19.49439,73.35831,327.76,1.9,1.35,2026-03-04,0945,A,67,6.1NRT,310.74,27.02,D
20.96319,83.02031,326.85,1.48,1.2,2026-03-04,0945,A,67,6.1NRT,309.18,21.32,D
19.43715,73.06863,326.97,2,1.38,2026-03-04,0945,A,59,6.1NRT,311.41,28.98,D
20.97106,83.0265,328.36,1.48,1.2,2026-03-04,0945,A,77,6.1NRT,309.39,24.01,D
20.96941,83.0127,325.98,1.48,1.2,2026-03-04,0945,A,73,6.1NRT,309.56,18.58,D
20.89906,82.43359,322.22,1.35,1.15,2026-03-04,0945,A,65,6.1NRT,310.71,13.65,D
19.50176,73.35011,328.19,1.9,1.35,2026-03-04,0945,A,59,6.1NRT,311.42,25.38,D
21.36973,86.42894,318.78,2.69,1.57,2026-03-04,0945,A,62,6.1NRT,305.93,28.4,D
21.36044,85.94397,320.46,2.47,1.51,2026-03-04,0945,A,61,6.1NRT,306.62,28.49,D
20.60126,79.76708,327.44,1.02,1.01,2026-03-04,0945,A,71,6.1NRT,314.41,12.48,D
21.22767,84.52927,318.6,1.91,1.35,2026-03-04,0945,A,58,6.1NRT,305.04,19.39,D
21.1234,83.3606,323.69,1.57,1.23,2026-03-04,0945,A,70,6.1NRT,308.6,21.06,D
21.01116,82.43766,322.09,1.36,1.15,2026-03-04,0945,A,64,6.1NRT,309.88,12.23,D
19.26897,71.42463,311.83,2.69,1.57,2026-03-04,0945,A,51,6.1NRT,297.24,24.16,D
21.0834,82.85253,325.16,1.45,1.19,2026-03-04,0945,A,72,6.1NRT,313.09,16.6,D
21.44876,85.92799,324.31,2.47,1.51,2026-03-04,0945,A,74,6.1NRT,305.67,46.32,D
21.50128,86.04,320.18,2.52,1.53,2026-03-04,0945,A,46,6.1NRT,304.61,27.39,D
21.49785,86.03315,320.17,2.52,1.53,2026-03-04,0945,A,67,6.1NRT,304.53,30.06,D
21.15441,82.84931,324.3,1.45,1.19,2026-03-04,0945,A,58,6.1NRT,311,17.73,D
20.96617,81.28625,328.05,1.17,1.07,2026-03-04,0945,A,75,6.1NRT,314.91,16.2,D
21.19033,82.96928,324.57,1.48,1.2,2026-03-04,0945,A,71,6.1NRT,313.23,13.15,D
20.98996,81.39386,325.53,1.18,1.08,2026-03-04,0945,A,70,6.1NRT,313.28,11.89,D
20.74853,79.30188,325.14,1.01,1,2026-03-04,0945,A,65,6.1NRT,312.47,8.36,D
21.59796,86.13486,317.41,2.57,1.54,2026-03-04,0945,A,62,6.1NRT,304.36,24.06,D
21.47882,84.87395,321.44,2.05,1.39,2026-03-04,0945,A,60,6.1NRT,307.74,22.89,D
21.7027,86.90717,319.13,2.96,1.64,2026-03-04,0945,A,66,6.1NRT,304.76,36.04,D
21.30427,83.24863,326.23,1.55,1.23,2026-03-04,0945,A,55,6.1NRT,310.98,19.76,D
21.24991,82.54764,330.45,1.39,1.17,2026-03-04,0945,A,79,6.1NRT,311.4,28.44,D
21.58867,85.2991,315.77,2.22,1.44,2026-03-04,0945,A,53,6.1NRT,304.04,17.4,D
21.32987,83.05048,323.39,1.5,1.21,2026-03-04,0945,A,68,6.1NRT,311.65,12.43,D
21.59043,85.29162,318.76,2.22,1.44,2026-03-04,0945,A,64,6.1NRT,304.6,26.09,D
21.36228,83.23402,322.22,1.55,1.23,2026-03-04,0945,A,55,6.1NRT,309.47,12.16,D
21.27101,82.47218,323.48,1.37,1.16,2026-03-04,0945,A,58,6.1NRT,309.32,16.27,D
21.20533,81.94226,340.57,1.27,1.12,2026-03-04,0945,A,88,6.1NRT,312.79,43.59,D
21.20384,81.93039,337.75,1.27,1.12,2026-03-04,0945,A,85,6.1NRT,313.63,36.15,D
19.7834,72.80007,319.79,2.06,1.4,2026-03-04,0945,A,40,6.1NRT,307.9,16.3,D
21.7522,86.62139,318.95,2.82,1.6,2026-03-04,0945,A,66,6.1NRT,305.98,28.51,D
21.60664,84.70944,316.7,2,1.38,2026-03-04,0945,A,55,6.1NRT,305.23,14.9,D
21.41162,82.79488,321.26,1.45,1.19,2026-03-04,0945,A,61,6.1NRT,309.83,11.97,D
21.32129,81.98043,340.26,1.28,1.12,2026-03-04,0945,A,83,6.1NRT,312.4,42.25,D
21.5551,83.44263,320.08,1.61,1.25,2026-03-04,0945,A,60,6.1NRT,308.16,12.77,D
20.98914,79.19249,330.85,1,1,2026-03-04,0945,A,72,6.1NRT,314.62,14.76,D
21.65776,84.32837,322.98,1.88,1.34,2026-03-04,0945,A,70,6.1NRT,306.39,24.34,D
21.52324,82.95395,321.93,1.49,1.21,2026-03-04,0945,A,43,6.1NRT,309.9,12.94,D
21.52161,82.94023,324.03,1.49,1.2,2026-03-04,0945,A,63,6.1NRT,310.24,16.45,D
21.53215,82.93884,326.72,1.49,1.2,2026-03-04,0945,A,73,6.1NRT,309.55,21.05,D
21.98195,86.96844,325.22,3.02,1.65,2026-03-04,0945,A,76,6.1NRT,304.63,68.87,D
21.57173,83.17857,327.45,1.55,1.23,2026-03-04,0945,A,74,6.1NRT,310.97,27.03,D
21.57001,83.16418,323.31,1.54,1.22,2026-03-04,0945,A,67,6.1NRT,310.39,17.65,D
21.73661,84.49911,319.63,1.94,1.36,2026-03-04,0945,A,63,6.1NRT,307.46,18.33,D
20.86944,77.87735,328.4,1.02,1.01,2026-03-04,0945,A,65,6.1NRT,316.75,9.88,D
20.86801,77.86789,331.4,1.02,1.01,2026-03-04,0945,A,73,6.1NRT,318.51,13.42,D
21.58177,82.77237,328.38,1.45,1.19,2026-03-04,0945,A,54,6.1NRT,312.03,21.14,D
21.57593,82.6363,322.31,1.42,1.18,2026-03-04,0945,A,50,6.1NRT,311.04,13.61,D
21.50708,82.07648,322.54,1.31,1.13,2026-03-04,0945,A,63,6.1NRT,311,8.35,D
21.65485,83.20564,322.8,1.56,1.23,2026-03-04,0947,A,62,6.1NRT,310.74,16.3,D
21.65904,83.05887,321.8,1.52,1.22,2026-03-04,0947,A,62,6.1NRT,310.23,11.05,D
22.16658,87.31933,316.55,3.23,1.7,2026-03-04,0947,A,59,6.1NRT,303.53,43.74,D
21.84081,84.11684,326.14,1.82,1.32,2026-03-04,0947,A,74,6.1NRT,308.81,30.48,D
21.88351,84.28688,321.35,1.88,1.34,2026-03-04,0947,A,66,6.1NRT,308.61,18.07,D
21.66155,82.32668,328.47,1.36,1.16,2026-03-04,0947,A,75,6.1NRT,312.47,20.58,D
21.8773,84.02611,322.6,1.8,1.31,2026-03-04,0947,A,67,6.1NRT,309.59,18.13,D
21.10703,78.04602,332.62,1.01,1.01,2026-03-04,0947,A,75,6.1NRT,317.66,16.12,D
21.76306,82.66622,319.13,1.44,1.19,2026-03-04,0947,A,32,6.1NRT,308.24,9.19,D
21.76144,82.6528,325.61,1.43,1.18,2026-03-04,0947,A,71,6.1NRT,310.36,20.28,D
21.87961,83.56035,321.71,1.66,1.27,2026-03-04,0947,A,64,6.1NRT,309.36,16.99,D
22.1095,85.41326,316.02,2.3,1.47,2026-03-04,0947,A,49,6.1NRT,305.16,18.62,D
21.95832,84.04447,321.05,1.81,1.32,2026-03-04,0947,A,64,6.1NRT,309.07,15.28,D
21.98759,84.19722,324.67,1.86,1.33,2026-03-04,0947,A,72,6.1NRT,310.74,24.93,D
20.82748,75.85568,328.79,1.22,1.1,2026-03-04,0947,A,53,6.1NRT,314.39,13.69,D
21.9638,83.89102,321.43,1.76,1.3,2026-03-04,0947,A,64,6.1NRT,311.04,15.06,D
20.83701,75.8538,332.86,1.22,1.1,2026-03-04,0947,A,77,6.1NRT,315.7,21.05,D
21.89118,83.19054,323.7,1.57,1.23,2026-03-04,0947,A,68,6.1NRT,309.69,17.35,D
22.29361,87.05365,316,3.09,1.67,2026-03-04,0947,A,56,6.1NRT,303.7,27.08,D
21.89504,83.18307,322.11,1.57,1.23,2026-03-04,0947,A,58,6.1NRT,310.61,12.99,D
21.89957,83.03522,328.35,1.53,1.22,2026-03-04,0947,A,76,6.1NRT,309.88,26.36,D
22.02925,84.06236,318.44,1.82,1.32,2026-03-04,0947,A,49,6.1NRT,307.61,10.72,D
22.02733,84.04533,323.95,1.81,1.32,2026-03-04,0947,A,70,6.1NRT,309.81,23.63,D
21.91024,83.03371,322.91,1.53,1.22,2026-03-04,0947,A,55,6.1NRT,309.31,14.08,D
21.63641,80.78507,325.47,1.12,1.06,2026-03-04,0947,A,72,6.1NRT,309.67,14.51,D
22.03665,83.72489,332.04,1.72,1.29,2026-03-04,0947,A,81,6.1NRT,315.41,39.43,D
22.07317,83.93677,323,1.78,1.31,2026-03-04,0947,A,68,6.1NRT,309.59,18.79,D
22.08162,83.93006,324.58,1.78,1.31,2026-03-04,0947,A,70,6.1NRT,310.25,21.87,D
20.51109,73.21867,321.61,1.85,1.33,2026-03-04,0947,A,53,6.1NRT,308.77,19.52,D
22.40252,86.64009,317.56,2.88,1.62,2026-03-04,0947,A,61,6.1NRT,303.25,35.22,D
22.07131,83.53757,340.22,1.67,1.27,2026-03-04,0947,A,88,6.1NRT,312.61,64.66,D
22.00619,82.98579,323.15,1.52,1.22,2026-03-04,0947,A,68,6.1NRT,311.2,16.12,D
21.9977,82.91493,331.7,1.5,1.21,2026-03-04,0947,A,80,6.1NRT,310.53,33.91,D
21.97588,82.73414,323.96,1.46,1.19,2026-03-04,0947,A,69,6.1NRT,310.39,14.33,D
22.00829,82.91344,324.15,1.5,1.21,2026-03-04,0947,A,67,6.1NRT,310.4,16.94,D
22.09168,83.51899,322.92,1.66,1.27,2026-03-04,0947,A,66,6.1NRT,310.94,14.24,D
22.05034,83.0816,320.76,1.55,1.23,2026-03-04,0947,A,54,6.1NRT,309.65,12.4,D
21.94509,82.15204,325.48,1.34,1.15,2026-03-04,0947,A,72,6.1NRT,309.89,16.08,D
21.95512,82.15057,322.43,1.34,1.15,2026-03-04,0947,A,50,6.1NRT,310.55,10.3,D
21.18332,76.62457,323.35,1.11,1.05,2026-03-04,0947,A,59,6.1NRT,310.26,10.85,D
21.18163,76.61411,323.18,1.11,1.05,2026-03-04,0947,A,59,6.1NRT,310.75,10.45,D
22.19836,84.04446,324.87,1.82,1.32,2026-03-04,0947,A,72,6.1NRT,308.53,27.37,D
21.90176,81.03691,321.6,1.16,1.07,2026-03-04,0947,A,63,6.1NRT,311.04,9.61,D
21.90031,81.02608,321.79,1.16,1.07,2026-03-04,0947,A,63,6.1NRT,310.85,9.78,D
22.19171,82.56647,323.87,1.43,1.18,2026-03-04,0947,A,66,6.1NRT,310.6,15.63,D
22.22634,82.60999,322.74,1.45,1.19,2026-03-04,0947,A,66,6.1NRT,311.51,12.56,D
22.2372,82.52602,323.42,1.43,1.18,2026-03-04,0947,A,68,6.1NRT,312.41,11.74,D
20.90203,73.51106,327.94,1.73,1.29,2026-03-04,0947,A,70,6.1NRT,308.05,32.74,D
20.89904,73.49419,323.4,1.74,1.29,2026-03-04,0947,A,57,6.1NRT,310.62,20.75,D
22.25986,82.45498,322.94,1.41,1.18,2026-03-04,0947,A,53,6.1NRT,310.92,11.65,D
22.26632,82.44824,325.52,1.41,1.18,2026-03-04,0947,A,69,6.1NRT,311.16,17.46,D
22.78747,87.02841,313.37,3.13,1.68,2026-03-04,0947,A,30,6.1NRT,301.98,24.82,D
22.32709,82.60371,326.57,1.45,1.19,2026-03-04,0947,A,74,6.1NRT,313.65,18.02,D
22.35422,82.73985,320.48,1.48,1.2,2026-03-04,0947,A,61,6.1NRT,308.81,12.16,D
21.71387,77.89765,323.3,1.01,1.01,2026-03-04,0947,A,49,6.1NRT,310.56,8.11,D
22.90239,87.29067,324.33,3.28,1.71,2026-03-04,0947,A,75,6.1NRT,301.42,83.39,D
22.10798,80.52206,324.57,1.1,1.05,2026-03-04,0947,A,72,6.1NRT,310.27,13.24,D
22.10656,80.51171,327.27,1.1,1.05,2026-03-04,0947,A,76,6.1NRT,308.94,17.08,D
22.35252,82.30872,322.51,1.39,1.17,2026-03-04,0947,A,67,6.1NRT,310.1,13.32,D
22.90252,87.28304,325.58,3.28,1.71,2026-03-04,0947,A,76,6.1NRT,301.61,91.49,D
22.88959,86.98026,315.48,3.11,1.67,2026-03-04,0947,A,55,6.1NRT,301.85,32.96,D
21.74143,77.46622,340.26,1.03,1.01,2026-03-04,0947,A,87,6.1NRT,314.46,29.59,D
22.81189,85.04147,317.24,2.21,1.44,2026-03-04,0947,A,60,6.1NRT,306.86,17.08,D
21.32637,74.41011,328.63,1.47,1.2,2026-03-04,0947,A,69,6.1NRT,316.23,16.36,D
